24, 4900, 0.9054
1, 5100, 0.9395
2, 5100, 0.887
3, 5100, 0.9405
4, 5100, 0.9109
5, 5100, 0.9383
6, 5100, 0.916
7, 5100, 0.9331
8, 5100, 0.9179
9, 5100, 0.9318
10, 5100, 0.9179
11, 5100, 0.9277
12, 5100, 0.9158
13, 5100, 0.9256
14, 5100, 0.913
15, 5100, 0.9225
16, 5100, 0.912
17, 5100, 0.9204
18, 5100, 0.911
19, 5100, 0.9183
20, 5100, 0.9082
21, 5100, 0.917
22, 5100, 0.9067
23, 5100, 0.9135
24, 5100, 0.9053
1, 5300, 0.9401
2, 5300, 0.8878
3, 5300, 0.9409
4, 5300, 0.9128
5, 5300, 0.9395
6, 5300, 0.9174
7, 5300, 0.9337
8, 5300, 0.9186
9, 5300, 0.9319
10, 5300, 0.9183
11, 5300, 0.9289
12, 5300, 0.9168
13, 5300, 0.926
14, 5300, 0.9133
15, 5300, 0.9243
16, 5300, 0.9129
17, 5300, 0.9212
18, 5300, 0.9124
19, 5300, 0.9198
20, 5300, 0.9107
21, 5300, 0.919
22, 5300, 0.9088
23, 5300, 0.9143
24, 5300, 0.9063
1, 5500, 0.9401
2, 5500, 0.8892
3, 5500, 0.9416
4, 5500, 0.914
5, 5500, 0.9399
6, 5500, 0.9174
7, 5500, 0.9343
8, 5500, 0.9188
9, 5500, 0.9321
10, 5500, 0.9185
11, 5500, 0.9293
12, 5500, 0.9162
13, 5500, 0.926
14, 5500, 0.9139
15, 5500, 0.9246
16, 5500, 0.9133
17, 5500, 0.9218
18, 5500, 0.9125
19, 5500, 0.92
20, 5500, 0.911
21, 5500, 0.9189
22, 5500, 0.9091
23, 5500, 0.9153
24, 5500, 0.907
1, 5700, 0.9408
2, 5700, 0.8911
3, 5700, 0.9419
4, 5700, 0.9149
5, 5700, 0.9399
6, 5700, 0.9173
7, 5700, 0.9344
8, 5700, 0.9195
9, 5700, 0.9326
10, 5700, 0.9189
11, 5700, 0.93
12, 5700, 0.9166
13, 5700, 0.9272
14, 5700, 0.914
15, 5700, 0.925
16, 5700, 0.9133
17, 5700, 0.9221
18, 5700, 0.9132
19, 5700, 0.9195
20, 5700, 0.911
21, 5700, 0.9193
22, 5700, 0.9108
23, 5700, 0.916
24, 5700, 0.9075
1, 5900, 0.9412
2, 5900, 0.8923
3, 5900, 0.9432
4, 5900, 0.9166
5, 5900, 0.94
6, 5900, 0.9186
7, 5900, 0.9355
8, 5900, 0.92
9, 5900, 0.9335
10, 5900, 0.9187
11, 5900, 0.9302
12, 5900, 0.9177
13, 5900, 0.9278
14, 5900, 0.9157
15, 5900, 0.9253
16, 5900, 0.9143
17, 5900, 0.9231
18, 5900, 0.9137
19, 5900, 0.9211
20, 5900, 0.9126
21, 5900, 0.9203
22, 5900, 0.9113
23, 5900, 0.9173
24, 5900, 0.9094
1, 6100, 0.9416
2, 6100, 0.8948
3, 6100, 0.9442
4, 6100, 0.9174
5, 6100, 0.941
6, 6100, 0.9201
7, 6100, 0.9366
8, 6100, 0.9211
9, 6100, 0.9341
10, 6100, 0.9192
11, 6100, 0.9302
12, 6100, 0.9194
13, 6100, 0.9286
14, 6100, 0.9169
15, 6100, 0.9263
16, 6100, 0.9149
17, 6100, 0.9232
18, 6100, 0.9142
19, 6100, 0.9205
20, 6100, 0.9122
21, 6100, 0.9197
22, 6100, 0.9118
23, 6100, 0.9178
24, 6100, 0.9099
1, 6300, 0.942
2, 6300, 0.8955
3, 6300, 0.9445
4, 6300, 0.9178
5, 6300, 0.9417
6, 6300, 0.9217
7, 6300, 0.9376
8, 6300, 0.9226
9, 6300, 0.9355
10, 6300, 0.9211
11, 6300, 0.931
12, 6300, 0.9211
13, 6300, 0.931
14, 6300, 0.9192
15, 6300, 0.9275
16, 6300, 0.916
17, 6300, 0.9248
18, 6300, 0.9152
19, 6300, 0.9222
20, 6300, 0.9144
21, 6300, 0.9212
22, 6300, 0.913
23, 6300, 0.9184
24, 6300, 0.9113
1, 6500, 0.9423
2, 6500, 0.8973
3, 6500, 0.9448
4, 6500, 0.9191
5, 6500, 0.9423
6, 6500, 0.9226
7, 6500, 0.9378
8, 6500, 0.9229
9, 6500, 0.9346
10, 6500, 0.9215
11, 6500, 0.9313
12, 6500, 0.9209
13, 6500, 0.9298
14, 6500, 0.9203
15, 6500, 0.9283
16, 6500, 0.9183
17, 6500, 0.9263
18, 6500, 0.9155
19, 6500, 0.9229
20, 6500, 0.9145
21, 6500, 0.9223
22, 6500, 0.9145
23, 6500, 0.9193
24, 6500, 0.9123
1, 6700, 0.9427
2, 6700, 0.8986
3, 6700, 0.9456
4, 6700, 0.9196
5, 6700, 0.9424
6, 6700, 0.9237
7, 6700, 0.9381
8, 6700, 0.9237
9, 6700, 0.9354
10, 6700, 0.9231
11, 6700, 0.932
12, 6700, 0.9214
13, 6700, 0.9305
14, 6700, 0.9198
15, 6700, 0.9282
16, 6700, 0.919
17, 6700, 0.9273
18, 6700, 0.9169
19, 6700, 0.9239
20, 6700, 0.915
21, 6700, 0.9222
22, 6700, 0.9158
23, 6700, 0.9197
24, 6700, 0.9134
1, 6900, 0.9434
2, 6900, 0.8995
3, 6900, 0.9464
4, 6900, 0.9208
5, 6900, 0.9433
6, 6900, 0.9248
7, 6900, 0.9388
8, 6900, 0.9233
9, 6900, 0.9363
10, 6900, 0.9231
11, 6900, 0.9324
12, 6900, 0.9221
13, 6900, 0.9305
14, 6900, 0.9195
15, 6900, 0.9283
16, 6900, 0.919
17, 6900, 0.9281
18, 6900, 0.917
19, 6900, 0.9243
20, 6900, 0.9161
21, 6900, 0.9228
22, 6900, 0.9168
23, 6900, 0.921
24, 6900, 0.9145
1, 7100, 0.9437
2, 7100, 0.901
3, 7100, 0.9474
4, 7100, 0.9218
5, 7100, 0.9445
6, 7100, 0.9256
7, 7100, 0.9394
8, 7100, 0.9239
9, 7100, 0.9367
10, 7100, 0.9239
11, 7100, 0.9334
12, 7100, 0.9226
13, 7100, 0.9318
14, 7100, 0.9218
15, 7100, 0.9294
16, 7100, 0.9198
17, 7100, 0.9282
18, 7100, 0.9198
19, 7100, 0.9253
20, 7100, 0.9174
21, 7100, 0.9241
22, 7100, 0.9166
23, 7100, 0.9216
24, 7100, 0.9141
1, 7300, 0.9443
2, 7300, 0.9023
3, 7300, 0.9485
4, 7300, 0.9224
5, 7300, 0.9452
6, 7300, 0.9267
7, 7300, 0.94
8, 7300, 0.9248
9, 7300, 0.9362
10, 7300, 0.9244
11, 7300, 0.9334
12, 7300, 0.9232
13, 7300, 0.9322
14, 7300, 0.9228
15, 7300, 0.93
16, 7300, 0.9201
17, 7300, 0.9289
18, 7300, 0.9209
19, 7300, 0.9269
20, 7300, 0.9179
21, 7300, 0.9253
22, 7300, 0.9178
23, 7300, 0.9224
24, 7300, 0.9164
1, 7500, 0.9447
2, 7500, 0.9032
3, 7500, 0.9485
4, 7500, 0.9232
5, 7500, 0.9455
6, 7500, 0.9271
7, 7500, 0.9399
8, 7500, 0.9258
9, 7500, 0.9369
10, 7500, 0.926
11, 7500, 0.9345
12, 7500, 0.9248
13, 7500, 0.9333
14, 7500, 0.9246
15, 7500, 0.9314
16, 7500, 0.922
17, 7500, 0.9304
18, 7500, 0.9223
19, 7500, 0.9281
20, 7500, 0.9195
21, 7500, 0.9262
22, 7500, 0.9181
23, 7500, 0.9236
24, 7500, 0.9179
1, 7700, 0.946
2, 7700, 0.9048
3, 7700, 0.9496
4, 7700, 0.9259
5, 7700, 0.9471
6, 7700, 0.929
7, 7700, 0.9416
3, 20000, 0.9629
